mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__alpha,param_feature_selection_1,param_feature_selection_2,param_feature_selection_3,param_vectorizer,param_vectorizer__norm,param_col_selector,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2.355834722518921,0.42299061435755164,0.7563294569651285,0.06636905007292619,MultinomialNB(),1,MessageStemma(),Toeknizer(),PosHindi(),CountVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 1, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': CountVectorizer(lowercase=False)}",0.9757130482209889,0.9419492713004484,0.9737159928807526,0.96379277080073,0.015467189150415436,31,0.9960695489974019,0.9909474087556279,0.9942916928227662,0.993769550191932,0.0021234492159849776
2.347784996032715,0.4281128239160599,0.7610712846120199,0.061856469581284684,MultinomialNB(),1,MessageStemma(),Toeknizer(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 1, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.968879335236934,0.9520039237668161,0.9665649631324689,0.962482740712073,0.007469640017592734,32,0.9849693558057424,0.9850560398505604,0.985829671479389,0.9852850223785641,0.00038674756037039554
1.336807092030843,0.18034766821872986,0.6538418134053549,0.20934254459229262,BernoulliNB(alpha=0.5),,Bypassed(),Bypassed(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': BernoulliNB(alpha=0.5), 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Bypassed(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.9468702877859412,0.9260264854260088,0.9702517162471396,0.9477161631530299,0.018064779529018308,33,0.9781077210045966,0.9828846952134624,0.9770830717723373,0.9793584959967988,0.0025282453993487057
1.858321984608968,0.18467728794335406,0.8499728838602701,0.14168553841854012,MultinomialNB(),0.25,Bypassed(),Bypassed(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.25, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Bypassed(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.9162789951554429,0.8726177130044843,0.9277904907195526,0.9055623996264933,0.02376472056077257,34,0.9656418626340683,0.9711259060574129,0.9621092278719399,0.9662923321878071,0.0037096679415955006
1.3332680066426594,0.34393091475871973,0.8621554374694824,0.02646563348956464,MultinomialNB(),0.5,Bypassed(),Bypassed(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.5, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Bypassed(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.89104559016972,0.8580086883408072,0.9124078311721332,0.8871540365608869,0.022378186213566215,35,0.9425754446739057,0.9523820927930516,0.9394350282485876,0.9447975219051816,0.005514214389251689
1.5672897497812908,0.22527044538709254,0.8519831498463949,0.3842271688797869,MultinomialNB(),0.75,Bypassed(),Bypassed(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.75, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Bypassed(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.8732073534601689,0.8453265134529149,0.8957538774472412,0.8714292481201084,0.0206252434943903,36,0.9240223835853707,0.9404396972890123,0.9180916509730068,0.9275179106157966,0.00945243620981422
1.603620211283366,0.24478746578231367,0.6735083262125651,0.2553235258542512,MultinomialNB(),1,Bypassed(),Bypassed(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 1, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Bypassed(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.8611601270493117,0.828860706278027,0.8830727180269515,0.8576978504514301,0.022266957192164986,37,0.9078009459729531,0.9224303094166107,0.9012513078049801,0.9104941877315147,0.008853537548871195
1.4786409536997478,0.24567385841099498,0.0,0.0,BernoulliNB(),0.25,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 0.25, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,38,,,,,
1.4821887811024983,0.3846215958112315,0.0,0.0,BernoulliNB(),0.5,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 0.5, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,39,,,,,
1.4920772711435955,0.2587518916727774,0.0,0.0,BernoulliNB(),0.5,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 0.5, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,40,,,,,
